"InternalReference","Description","ItemCategory","ItemCategory2","Department","Weight","Dimension","Length","Thickness","UsedFor","Finishing","SAD_UOM","conversion_rate","PURCHASE_UOM","Warehouse_QTY","Available_QTY","Warehouse_QTY_SG","Available_QTY_SG","PQ_QTY","PO_QTY","MinQty","reOrderQty","drawing_Ref_T1","drawing_Ref_T2","drawing_Ref_FRP","PackingReference","our_final_price","market_final_price"
"T2-RTPJ-HDG-20ft","[Type 2] HDG Partition OP Joint Trusses - 20'","FABRICATION","ACCESSORIES","GALVANIZING","35.31",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","113.8786","140.1"
"T2-RTPJ-HDG-3m","[Type 2] HDG Partition Joint OP Truss - 3M","FABRICATION","ACCESSORIES","GALVANIZING","18.43",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","57.5643","70.675"
"T2-RTPJ-HDG-4m","[Type 2] HDG Partition Joint OP Truss - 4M","FABRICATION","ACCESSORIES","GALVANIZING","24.36",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","102.8786","129.1"
"T2-RTPJ-HDG-5m","[Type 2] HDG Partition Joint OP Truss - 5M","FABRICATION","ACCESSORIES","GALVANIZING","30.3",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","108.8786","135.1"
"T2-RTPJ-HDG-6m","[Type 2] HDG Partition Joint OP Truss - 6M","FABRICATION","ACCESSORIES","GALVANIZING","36.24",,"0",,,"HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","111.3786","137.6"
"T2-RTPJ-MS-12ft","[Type 2] MS Partition OP Joint Trusses - 12'","FABRICATION","ACCESSORIES","ACCESSORIES","20.97",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","83.8786","110.1"
"T2-RTPJ-MS-16ft","[Type 2] MS Partition OP Joint Trusses - 16'","FABRICATION","ACCESSORIES","ACCESSORIES","27.76",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","83.8786","110.1"
"T2-RTPJ-MS-20ft","[Type 2] MS Partition OP Joint Trusses - 20'","FABRICATION","ACCESSORIES","ACCESSORIES","34.55",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","83.8786","110.1"
"T2-RTPJ-MS-3m","[Type 2] MS Partition Joint OP Truss - 3M","FABRICATION","ACCESSORIES","ACCESSORIES","18.03",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","41.9393","55.05"
"T2-RTPJ-MS-4m","[Type 2] MS Partition Joint OP Truss - 4M","FABRICATION","ACCESSORIES","ACCESSORIES","23.84",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","83.8786","110.1"
"T2-RTPJ-MS-5m","[Type 2] MS Partition Joint OP Truss - 5M","FABRICATION","ACCESSORIES","ACCESSORIES","29.65",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","83.8786","110.1"
"T2-RTPJ-MS-6m","[Type 2] MS Partition Joint OP Truss - 6M","FABRICATION","ACCESSORIES","ACCESSORIES","35.46",,"0",,,"MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","83.8786","110.1"
"T2-RTPJ-SS1-12ft","[Type 2] SS304 Partition OP Joint Trusses - 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","237.5","356"
"T2-RTPJ-SS1-16ft","[Type 2] SS304 Partition OP Joint Trusses - 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","237.5","356"
"T2-RTPJ-SS1-20ft","[Type 2] SS304 Partition OP Joint Trusses - 20'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","237.5","356"
"T2-RTPJ-SS1-3m","[Type 2] SS304 Partition Joint OP Truss - 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","118.75","178"
"T2-RTPJ-SS1-4m","[Type 2] SS304 Partition Joint OP Truss - 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","237.5","356"
"T2-RTPJ-SS1-5m","[Type 2] SS304 Partition Joint OP Truss - 5M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","237.5","356"
"T2-RTPJ-SS1-6m","[Type 2] SS304 Partition Joint OP Truss - 6M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","237.5","356"
"T2-RTPJ-SS2-12ft","[Type 2] SS316 Partition OP Joint Trusses - 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","480","503"
"T2-RTPJ-SS2-16ft","[Type 2] SS316 Partition OP Joint Trusses - 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","480","503"
"T2-RTPJ-SS2-20ft","[Type 2] SS316 Partition OP Joint Trusses - 20'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","480","503"
"T2-RTPJ-SS2-3m","[Type 2] SS316 Partition Joint OP Truss - 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","240","251.5"
"T2-RTPJ-SS2-4m","[Type 2] SS316 Partition Joint OP Truss - 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","480","503"
"T2-RTPJ-SS2-5m","[Type 2] SS316 Partition Joint OP Truss - 5M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","480","503"
"T2-RTPJ-SS2-6m","[Type 2] SS316 Partition Joint OP Truss - 6M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","LOOSE","480","503"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-10M","Water Level Indicator SS304 Full Set 1M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-12ft","Water Level Indicator SS304 Full Set 12'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-16ft","Water Level Indicator SS304 Full Set 16'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-20M","Water Level Indicator SS304 Full Set 2M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-30M","Water Level Indicator SS304 Full Set 3M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-40M","Water Level Indicator SS304 Full Set 4M","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
"WLI-SS304-4ft","Water Level Indicator SS304 Full Set 4'","FABRICATION","ACCESSORIES","ACCESSORIES","0",,"0",,,"SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","T1-SE-ACCD-2000-001_Sheet_54-56","T1-SE-ACCD-2000-001_Sheet_54-56","N/A","LOOSE","574.84","561.85"
